"Probe"	"Gene_body_meth"	"Promoter_meth"
"Cpm"	60.67156	0.62938917
"Cpn1"	17.389921	0.34722224
"Cpn2"	2.2585092	3.957672
"Cpne1"	75.78893	7.34948
"Cpne2"	2.8354194	1.0105498
"Cpne3"	77.67097	1.4232922
"Cpne4"	44.761993	94.76191
"Cpne5"	13.80454	0.29549018
"Cpne6"	8.581843	6.450067
"Cpne7"	96.187386	97.99578
"Cpne8"	39.831505	0.5265023
"Cpne9"	81.402985	66.41705
"Cpox"	51.43109	10.476694
"Cpped1"	88.2642	1.0721247
"Cps1"	7.7337565	25.530304
"Cpsf1"	78.602585	1.7020203
"Cpsf2"	77.68945	1.4436853
"Cpsf3"	86.340454	1.4737967
"Cpsf3l"	65.93899	3.4318237
"Cpsf4"	76.00269	1.2725136
"Cpsf4l"	74.55416	0.7142857
"Cpsf6"	57.352856	0.81185347
"Cpsf7"	61.787495	1.4354364
"Cpt1a"	10.596707	1.3499552
"Cpt1b"	97.862976	97.66287
"Cpt1c"	50.667786	63.668285
"Cpt2"	69.00277	0.5291006
"Cpvl"	27.832724	1.6329966
"Cpxcr1"	47.409748	-1
"Cpxm1"	1.5395861	1.1757107
"Cpxm2"	57.46424	1.5420511
"Cpz"	12.175351	1.8507117
"Cr1l"	67.77018	1.388889
"Cr2"	44.64707	6.5691195
"CR956641.1"	95.833336	97.38612
"CR974466.1"	97.77779	72.55583
"Crabp1"	0.8568108	0.9438776
"Crabp2"	62.867027	13.1723995
"Cradd"	57.121548	0.6060606
"Cramp1l"	95.61431	0.8176275
"Crat"	72.8128	2.4274762
"Crb1"	47.56252	0.3030303
"Crb2"	17.879196	1.4461852
"Crb3"	16.345762	56.079765
"Crbn"	73.55634	1.0291595
"Crcp"	86.77552	0.8128521
"Crct1"	1.5358126	2.8747296
"Creb1"	74.31051	1.3158622
"Creb3"	51.46959	10.316616
"Creb3l1"	2.2625287	0.7782516
"Creb3l2"	3.8341148	0.09578545
"Creb3l3"	32.510693	3.5938904
"Creb3l4"	30.099466	1.4473684
"Creb5"	4.0769434	0.5799756
"Crebbp"	86.74133	1.5782784
"Crebl2"	62.11812	0.8629528
"Crebzf"	4.4829397	1.766838
"Creg1"	37.609715	1.0696042
"Creg2"	13.986591	1.0210623
"Creld1"	36.727287	0.9635365
"Creld2"	53.16468	10.803303
"Crem"	62.156284	1.721904
"Crh"	0.748514	2.5323148
"Crhbp"	14.570222	3.3361952
"Crhr1"	8.60124	3.97521
"Crhr2"	2.264229	3.0161915
"Crim1"	2.7282286	1.1256782
"Crip1"	2.2149413	2.839805
"Crip2"	29.067476	17.967731
"Crip3"	93.67399	89.61539
"Cript"	55.055664	4.3143983
"Crisp1"	11.611297	-1
"Crisp2"	5.9511895	2.6143792
"Crisp3"	10.904568	-1
"Crisp4"	10.36171	-1
"Crispld1"	29.625124	2.0833335
"Crispld2"	13.033245	6.5490007
"Crk"	61.89707	1.1748745
"Crkl"	64.97391	1.8197565
"Crlf1"	12.848916	0.67798626
"Crlf2"	1.035505	1.8294668
"Crlf3"	79.25031	2.1853347
"Crls1"	58.72888	1.260176
"Crmp1"	42.332706	1.9080378
"Crnkl1"	66.82919	19.262608
"Crnn"	4.592815	3.116883
"Crocc"	91.85349	0.49074075
"Crot"	76.85325	1.5221914
"Crp"	56.09999	36.092175
"Crtac1"	6.1200376	0.78077674
"Crtam"	3.6598315	19.71976
"Crtap"	69.36884	1.5319045
"Crtc1"	89.495636	2.6478224
"Crtc2"	63.98361	8.873849
"Crtc3"	80.72424	0.71687937
"Crx"	3.338011	1.0869565
"Crxos1"	4.731417	1.4300413
"Cry1"	69.05618	1.1971201
"Cry2"	10.932483	0.7162564
"Cryaa"	2.2306273	1.7003672
"Cryab"	1.812539	1.4875337
"Cryba1"	25.55526	1.4913421
"Cryba2"	11.400911	1.8452623
"Cryba4"	1.7829266	2.219697
"Crybb1"	1.7296262	3.4682543
"Crybb2"	5.4726586	1.6666667
"Crybb3"	2.7598119	1.9789178
"Crybg3"	93.281296	95.32013
"Cryga"	8.530773	46.718166
"Crygb"	0.5122951	0.3787879
"Crygc"	1.1875148	1.451613
"Crygd"	1.3325653	1.0555556
"Cryge"	0.46471602	1.6092688
"Crygf"	0.47348484	1.6233766
"Crygn"	2.1619327	2.935907
"Crygs"	15.866617	92.8143
"Cryl1"	92.664665	0.35034013
"Crym"	49.97198	1.6684704
"Cryz"	71.96717	32.97619
"Cryzl1"	85.12962	0.83640635
"Cs"	74.16079	2.070707
"Csad"	95.99677	90.55462
"Csda"	59.01039	0.524842
"Csdc2"	13.996642	1.1786786
"Csde1"	66.32595	3.8874903
"Cse1l"	78.321945	8.785263
"Csf1"	36.338978	1.489011
"Csf1r"	37.925274	2.5431838
"Csf2"	97.05467	96.05749
"Csf2ra"	33.482224	6.974532
"Csf2rb"	3.9237344	10.553634
"Csf2rb2"	3.6533751	5.4603176
"Csf3"	44.70934	35.148323
"Csf3r"	10.034623	4.7216935
"Csgalnact1"	6.541246	3.336039
"Csgalnact2"	75.71383	1.3453349
"Csk"	72.44456	0.27105734
"Csl"	3.4135554	6.8911085
"Csmd1"	38.653088	1.859858
"Csmd2"	14.543396	1.7587203
"Csmd3"	28.57819	1.0487529
"Csn1s1"	5.9689245	8.333334
"Csn1s2a"	40.44066	-1
"Csn1s2b"	73.02205	-1
"Csn2"	2.959773	8.854167
"Csn3"	5.2115993	3.6700337
"Csnk1a1"	61.918728	0.4430311
"Csnk1d"	75.2694	10.952409
"Csnk1e"	69.3229	4.091413
"Csnk1g1"	84.55854	1.0976664
"Csnk1g2"	75.93951	1.0587134
"Csnk1g3"	76.2583	8.118954
"Csnk2a1"	77.83083	9.331119
"Csnk2a2"	72.67399	1.369863
"Csnk2b"	39.54211	55.53721
"Csnka2ip"	87.4193	85.961136
"Cspg4"	2.1905987	2.0770228
"Cspg5"	32.69592	43.509975
"Cspp1"	82.04888	5.943943
"Csrnp1"	96.49079	43.500942
"Csrnp2"	76.357956	1.2262007
"Csrnp3"	36.101852	1.7501017
"Csrp1"	81.90012	64.416145
"Csrp2"	4.9245043	0.6845818
"Csrp2bp"	68.567635	5.6501613
"Csrp3"	2.8602538	2.2294374
"Cst10"	4.7847404	-1
"Cst11"	2.3312874	7.0723596
"Cst12"	5.0371532	6.1378207
"Cst13"	8.917101	12.600733
"Cst3"	25.800613	2.1717174
"Cst6"	7.4021535	1.1202186
"Cst7"	67.68511	57.69305
"Cst8"	4.8793364	15
"Cst9"	5.9649124	3.1538174
"Csta"	5.284541	13.707665
"Cstad"	2.9602263	1.3480393
"Cstb"	1.2429408	0.73078346
"Cstf1"	72.45978	2.7545009
"Cstf2"	68.27092	0.37587416
"Cstf2t"	4.945497	0.37072855
"Cstf3"	82.41596	0.2878465
"Cstl1"	19.09015	3.9333334
"CT009512.1"	97.41595	94.37662
"CT010479.2"	0	13.30614
"CT025673.1"	8.598485	7.5956635
"CT030240.1"	0	3.5428326
"CT030723.1"	1.388889	2.2072375
"CT485616.1"	1.7857143	1.4928193
"CT573086.1"	5.0000005	57.016434
"Ctag2"	15.112417	14.918683
"Ctage5"	69.094406	0.4518873
"Ctbp1"	67.33984	3.215495
"Ctbp2"	70.50565	1.4598583
"Ctbs"	62.409405	2.7806637
"Ctcf"	64.69954	0.8974566
"Ctcfl"	3.289622	4.288889
"Ctdnep1"	72.9789	12.021506
"Ctdp1"	86.47015	0.60864437
"Ctdsp1"	47.017254	0.3991875
"Ctdsp2"	55.96985	3.537856
"Ctdspl"	75.11135	1.0163399
"Ctdspl2"	70.03354	0.51292145
"Ctf1"	80.46656	5.946421
"Ctf2"	96.69997	98.6848
"Ctgf"	3.2524235	0.40737563
"Cth"	50.320152	1.7682084
"Cthrc1"	19.195017	0.8101852
"Ctif"	89.44119	0.5149813
"Ctla2a"	72.39941	82.16853
"Ctla2b"	2.0833333	2.357143
"Ctla4"	15.727243	4.795918
"Ctnna1"	83.59328	7.83326
"Ctnna2"	16.418537	0.70480925
"Ctnna3"	40.858814	0.6762298
"Ctnnal1"	66.41466	3.2377203
"Ctnnb1"	47.29306	1.7994919
"Ctnnbip1"	82.91935	1.0347773
"Ctnnbl1"	91.332825	1.5018799
"Ctnnd1"	80.802895	0.31055903
"Ctnnd2"	19.271236	0.80531585
"Ctns"	81.760956	0.48335123
"Ctps"	68.61627	8.229043
"Ctps2"	91.21741	98.721985
"Ctr9"	81.01193	0.5424784
"Ctrb1"	3.4647458	2.0833333
"Ctrc"	26.054829	48.281193
"Ctrl"	98.28166	96.171906
"Cts3"	91.149216	90.79313
"Cts6"	6.8169994	8.49359
"Cts7"	16.013876	-1
"Cts8"	7.238805	5.111111
"Ctsa"	4.1737556	10.422132
"Ctsb"	64.86905	0.736532
"Ctsc"	23.038824	2.0703125
"Ctsd"	50.68466	1.1719579
"Ctse"	9.7333355	13.592674
"Ctsf"	6.521901	0.96001226
"Ctsg"	4.9580383	4.8970737
"Ctsh"	74.64373	1.2175324
"Ctsj"	7.1650066	4.085213
"Ctsk"	5.9950113	8.322278
"Ctsl"	52.758423	0.88585204
"Ctsll3"	8.422526	-1
"Ctsm"	97.21545	96.788124
"Ctso"	4.7445	2.1447468
"Ctsq"	5.221637	11.950011
"Ctsr"	12.816195	2.777778
"Ctss"	75.15448	90.86905
"Ctsw"	97.816666	96.90741
"Ctsz"	28.383486	2.5666747
"Cttn"	83.50617	9.444445
"Cttnbp2"	53.217674	0.6060606
"Cttnbp2nl"	82.15242	0.8680555
"Ctu1"	34.482006	2.2049994
"Ctu2"	72.83253	13.417105
"Ctxn1"	36.974262	46.213516
"Ctxn2"	6.1155944	0.7921448
"Ctxn3"	2.7993624	1.127451
"Cubn"	58.592308	0.45045048
"Cuedc1"	15.58629	0.8653275
"Cuedc2"	63.98347	1.7658732
"Cul1"	58.732723	0.79365087
"Cul2"	81.09366	1.1551656
"Cul3"	73.94246	1.7115822
"Cul4a"	81.25512	0.4654803
"Cul4b"	62.75017	23.125542
"Cul5"	92.41846	1
"Cul7"	37.03783	50.088757
"Cul9"	91.57476	9.587515
"Cuta"	16.018253	0.7378307
"Cutc"	56.78076	15.735598
"Cux1"	74.15153	0.33093905
"Cux2"	86.79169	0.8129343
"Cuzd1"	6.0958138	48.344448
"Cwc15"	70.56212	2.2010126
"Cwc22"	81.03767	0.43388426
"Cwc25"	88.60461	13.164261
"Cwc27"	89.32599	1.1183262
"Cwf19l1"	85.62505	13.909813
"Cwf19l2"	84.54211	0.36231884
"Cwh43"	5.4674187	0.5746434
"Cx3cl1"	3.0995612	1.7588959
"Cx3cr1"	3.0324814	0.17482518
"Cxadr"	74.44242	2.3711755
"Cxcl1"	4.3447075	3.5376248
"Cxcl10"	1.6047841	3.5964139
"Cxcl11"	0.9083397	0.7575758
"Cxcl12"	1.8113207	0.5339636
"Cxcl13"	95.17809	93.050705
"Cxcl14"	58.53005	0.97044164
"Cxcl15"	5.9140363	0
"Cxcl16"	78.66916	65.907715
"Cxcl17"	72.65844	97.31183
"Cxcl2"	2.0714285	0.8415033
"Cxcl3"	22.19333	24.406412
"Cxcl5"	9.174174	0.15873016
"Cxcl9"	2.286257	3.7003522
"Cxcr1"	2.6592267	0.7070707
"Cxcr2"	26.120737	1.5243902
"Cxcr3"	41.307102	0.530303
"Cxcr4"	19.505016	0.6257865
"Cxcr5"	2.6809769	2.7380261
"Cxcr6"	98.62882	96.86917
"Cxcr7"	65.17473	78.28843
"Cxx1a"	17.389307	2.5461993
"Cxx1b"	3.822844	2.0714285
"Cxx1c"	1.8709825	4.2287784
"Cxxc1"	69.72321	1.9958956
"Cxxc4"	1.5503527	1.1449276
"Cxxc5"	4.9674473	2.22066
"Cyb5"	80.856384	0.58441556
"Cyb561"	12.538542	19.690935
"Cyb561d1"	13.434414	79.48691
"Cyb561d2"	65.729034	10.084659
"Cyb5b"	83.8219	0.9671048
"Cyb5d1"	15.283606	23.08967
"Cyb5d2"	60.676746	3.9322615
"Cyb5r1"	59.290173	1.1059908
"Cyb5r2"	60.061462	4.253518
"Cyb5r3"	75.97201	39.41514
"Cyb5r4"	86.47679	1.5325671
"Cyb5rl"	65.99947	10.206618
"Cyba"	4.723864	60.495525
"Cybasc3"	81.99591	0.66371
"Cybb"	21.572422	44.914917
"Cybrd1"	17.935246	2.1495786
"Cyc1"	31.2108	1.8041393
"Cycs"	20.160547	1.357064
"Cyct"	97.1294	97.4218
"Cyfip1"	85.77691	1.4756944
"Cyfip2"	73.76137	0.95628417
"Cygb"	1.5300531	1.6791252
"Cyhr1"	41.27964	6.2786865
"Cylc1"	37.624104	-1
"Cylc2"	31.2404	17.767282
"Cyld"	76.36395	0.4893059
"Cym"	4.028752	4.3587418
"Cyp11a1"	79.36519	19.203665
"Cyp11b1"	8.206414	0.34965035
"Cyp11b2"	3.8842952	2.9427574
"Cyp17a1"	1.0696857	4.0805783
"Cyp19a1"	19.561876	2.361683
"Cyp1a1"	6.839793	1.400808
"Cyp1a2"	4.8380075	7.0332575
"Cyp1b1"	30.881601	0.85964555
"Cyp20a1"	66.75318	3.0854383
"Cyp21a1"	40.862007	6.457071
"Cyp24a1"	40.365074	0.3621032
"Cyp26a1"	2.1754887	1.256397
"Cyp26b1"	1.4804447	5.907611
"Cyp26c1"	38.123314	94.19321
"Cyp27a1"	16.816586	1.2770562
"Cyp27b1"	94.51509	98.72136
"Cyp2a12"	98.10434	100
"Cyp2a22"	77.82947	76.193535
"Cyp2a4"	22.78428	24.619045
"Cyp2a5"	3.952098	6.2324934
"Cyp2ab1"	61.57492	82.57589
"Cyp2b10"	3.7919726	2.2288537
"Cyp2b13"	9.696359	-1
"Cyp2b19"	58.43998	94.575554
"Cyp2b23"	82.9486	96.32168
"Cyp2b9"	21.772598	-1
"Cyp2c29"	59.637566	-1
"Cyp2c37"	41.09612	-1
"Cyp2c38"	25.891596	-1
"Cyp2c39"	35.210052	6.629464
"Cyp2c40"	22.347126	7.3333335
"Cyp2c44"	21.13375	96.30776
"Cyp2c50"	24.665253	3.535354
"Cyp2c54"	35.640686	6.7619047
"Cyp2c55"	7.6713824	9.736842
"Cyp2c65"	18.04153	-1
"Cyp2c66"	25.094118	29.895834
"Cyp2c67"	63.36135	10.728716
"Cyp2c68"	30.934906	17.9638
"Cyp2c69"	79.77745	12.222222
"Cyp2c70"	4.7537208	3.0303032
"Cyp2d10"	6.584115	9.014555
"Cyp2d11"	2.8463893	0.625
"Cyp2d12"	10.122417	27.471954
"Cyp2d22"	2.2496977	2.015726
"Cyp2d26"	3.003817	12.958976
"Cyp2d34"	9.13402	15.912699
"Cyp2d37-ps"	24.806862	3.2921247
"Cyp2d40"	6.9600873	9.6118555
"Cyp2d9"	10.36489	2.0408165
"Cyp2e1"	3.9335914	4.8951054
"Cyp2f2"	66.16166	95.5043
"Cyp2g1"	5.542759	10.008928
"Cyp2j11"	24.912241	11
"Cyp2j12"	81.58288	1.5789474
"Cyp2j13"	25.248573	1.0416666
"Cyp2j5"	50.31549	8.181818
"Cyp2j6"	88.5835	88.80611
"Cyp2j7-ps"	32.746883	7.3180017
"Cyp2j8"	95.13063	95.329666
"Cyp2j9"	72.055725	6.811316
"Cyp2r1"	33.824154	4.13021
"Cyp2s1"	6.4712973	1.7597156
"Cyp2t4"	75.85963	12.296297
"Cyp2u1"	66.841995	2.2356503
"Cyp2w1"	17.222017	3.7409708
"Cyp39a1"	80.86294	3.892995
"Cyp3a11"	15.911396	-1
"Cyp3a13"	7.2803974	-1
"Cyp3a16"	29.741344	-1
"Cyp3a25"	16.53043	-1
"Cyp3a41a"	18.779932	-1
"Cyp3a41b"	20.67213	-1
"Cyp3a44"	30.534273	8.181818
"Cyp3a57"	18.544497	-1
"Cyp3a59"	30.460274	-1
"Cyp46a1"	78.45896	0.7925395
"Cyp4a10"	69.83093	19.83135
"Cyp4a12a"	24.658268	6.6666665
"Cyp4a12b"	30.594889	-1
"Cyp4a14"	97.77883	100
"Cyp4a31"	13.53095	7.275133
"Cyp4a32"	19.774761	7.095599
"Cyp4b1"	9.238	2.2743843
"Cyp4f13"	16.843573	1.0119047
"Cyp4f14"	1.9417602	2.2123017
"Cyp4f15"	4.0566792	4.68254
"Cyp4f16"	9.850074	7.511892
"Cyp4f17"	35.290314	2.9455245
"Cyp4f18"	3.4012427	5.3607507
"Cyp4f39"	68.593185	3.2068133
"Cyp4f40"	5.463128	5.3650794
"Cyp4v3"	24.75497	1.0659173
"Cyp4x1"	2.0806355	2.085022
"Cyp51"	39.42448	1.4390552
"Cyp7a1"	66.14216	64.778915
"Cyp7b1"	40.002857	0.95238096
"Cyp8b1"	1.7578521	0.7662836
"Cypt1"	37.587925	33.491566
"Cypt12"	4.1746035	1.7433861
"Cypt15"	26.396105	39.742065
"Cypt2-ps"	8.91844	8.690476
"Cypt3"	2.9436674	3.917749
"Cypt4"	85.94842	87.5479
"Cyr61"	0.66026235	0.68214613
"Cys1"	12.021369	0.5582137
"Cysltr1"	9.342812	8.85
"Cysltr2"	89.72906	85.796814
"Cyth1"	65.31764	0.44677547
"Cyth2"	53.20339	27.926012
"Cyth3"	84.15918	1.3137832
"Cyth4"	10.625075	2.874785
"Cytip"	3.560308	4.166667
"Cytl1"	95.74813	97.111115
"Cyyr1"	3.75513	5.431818
"D030016E14Rik"	91.952354	0.8453847
"D030018L15Rik"	93.33663	1.3250293
"D030025P21Rik"	1.4688519	2.9785552
"D030028A08Rik"	80.37067	33.320805
"D030046N08Rik"	1.5982785	1.5432099
"D030047H15Rik"	27.522274	7.5421305
"D030054H15Rik"	77.95731	71.60011
"D030055H07Rik"	12.886651	1.8052303
"D030056L22Rik"	34.291046	0.7133465
"D030068K23Rik"	88.55722	0.51020414
"D0H4S114"	6.2175803	0.7679392
"D10Bwg1379e"	91.70698	2.5351732
"D10Jhu81e"	76.98638	16.449648
"D10Wsu102e"	43.093105	1.4514812
"D10Wsu52e"	74.36455	6.935626
"D11Wsu47e"	75.19982	7.6370764
"D11Wsu99e"	59.30561	12.462319
"D130017N08Rik"	92.84513	97.42533
"D130020L05Rik"	3.6698668	0.99011195
"D130040H23Rik"	100	86.261635
"D130043K22Rik"	53.98988	7.211909
"D130052B06Rik"	96.14647	96.77203
"D130058E05Rik"	0.4743984	34.441113
"D130062J21Rik"	0.9159091	1.5214647
"D14Abb1e"	70.6685	3.0813766
"D14Ertd668e"	76.98439	2.116579
"D15Ertd621e"	81.04254	0.7317766
"D16Ertd472e"	38.4849	7.409928
"D16H22S680E"	79.53915	1.3230191
"D17H6S53E"	1.2715158	10.210915
"D17H6S56E-3"	5.4929132	30.82219
"D17H6S56E-5"	23.939346	5.257824
"D17Wsu104e"	54.08947	6.2899723
"D17Wsu92e"	82.775375	0.45418295
"D18Ertd653e"	79.63029	2.623162
"D19Bwg1357e"	89.16473	1.2031525
"D19Ertd386e"	68.84901	1.0621843
"D19Ertd737e"	65.24241	0.95095694
"D19Wsu162e"	94.639755	26.864573
"D1Bwg0212e"	36.687992	4.636026
"D1Ertd622e"	39.646423	0.72601014
"D1Pas1"	16.49086	3.9098644
"D230002A01Rik"	1.4570104	0.72055215
"D230004N17Rik"	80.65975	78.277275
"D230017M19Rik"	56.651432	18.910412
"D230022J07Rik"	52.41706	0.55
"D230025D16Rik"	82.27199	0.85068446
"D230037D09Rik"	10.086206	7.0712333
"D2Ertd750e"	66.91838	0.33222592
"D2hgdh"	77.80436	3.2220829
"D2Wsu81e"	65.86478	1.3134392
"D330012F22Rik"	64.6362	2.7874303
"D330022K07Rik"	97.25136	98.848145
"D330023K18Rik"	71.955696	17.913351
"D330028D13Rik"	80.84943	1.7615176
"D330041H03Rik"	59.525322	1.0055305
"D330045A20Rik"	59.094902	2.2048573
"D330050G23Rik"	74.22497	3.5069523
"D3Bwg0562e"	3.711399	2.2675738
"D3Ertd254e"	6.6875777	0
"D3Ertd751e"	73.08307	3.79982
"D430001F17Rik"	1.6756772	45.59179
"D430018E03Rik"	95.22225	97.94069
"D430020J02Rik"	55.60888	96.94445
"D430036J16Rik"	2.3141048	3.141858
"D430040D24Rik"	85.6677	84.445946
"D430041D05Rik"	2.872469	1.5440522
"D430042O09Rik"	85.105576	1.2463773
"D4Bwg0951e"	34.77436	2.1523001
"D4Ertd22e"	42.970898	1.998557
"D4Wsu53e"	22.43086	1.2895157
"D530049N12Rik"	93.742615	97.28549
"D5Ertd577e"	77.03855	15.750916
"D5Ertd579e"	73.4569	1.4203613
"D630003M21Rik"	3.1510847	1.5384616
"D630004N19Rik"	39.594162	46.803112
"D630008O14Rik"	21.486645	25.032467
"D630013G24Rik"	23.090477	1.2596899
"D630014O11Rik"	6.389833	2.6949255
"D630023F18Rik"	77.07833	56.26467
"D630024D03Rik"	26.176918	3.1196988
"D630029K05Rik"	11.384037	6.9317274
"D630032N06Rik"	41.089874	5.4883494
"D630036H23Rik"	0.64258105	2.034031
"D630037F22Rik"	85.988525	1.7473202
"D630039A03Rik"	2.1580088	1.5022676
"D630042F21Rik"	2.7020094	0
"D630042P16Rik"	11.733238	15.898898
"D630044L22Rik"	53.288536	1.3044937
"D630045J12Rik"	74.42784	0.68088204
"D6Ertd474e"	95.97664	1.5026846
"D6Ertd527e"	53.948666	1.8703704
"D6Mm5e"	12.263357	1.2286326
"D6Wsu116e"	87.49535	1.4459931
"D6Wsu163e"	93.667465	1.8826487
"D730003I15Rik"	8.359124	0.4918033
"D730039F16Rik"	7.2700167	2.5067751
"D730040F13Rik"	75.02052	0.84191346
"D730045A05Rik"	10.436017	17.243214
"D730045B01Rik"	0	34.735794
"D730048I06Rik"	50.534668	-1
"D7Ertd443e"	88.401215	99.11538
"D830013O20Rik"	4.3118706	5.986427
"D830014E11Rik"	6.874306	4.6725464
"D830026I12Rik"	3.3635023	1.6908213
"D830030K20Rik"	5.923336	-1
"D830039M14Rik"	2.9652543	88.229866
"D830044D21Rik"	23.772545	3.8352005
"D830044I16Rik"	47.015697	15.322376
"D830046C22Rik"	12.701899	24.71176
"D8Ertd738e"	16.177849	11.03826
"D8Ertd82e"	2.2340434	1.1495764
"D930007J09Rik"	0.9500467	30.445818
"D930007P13Rik"	57.896877	10.666401
"D930014E17Rik"	53.811153	1.2105289
"D930015E06Rik"	82.00975	5.888857
"D930015M05Rik"	12.824055	5.6707697
"D930016D06Rik"	96.488106	-1
"D930019O06Rik"	1.2394338	4.4193816
"D930020B18Rik"	66.701805	0.5135171
"D930020E02Rik"	1.7797151	3.3313746
"D930028M14Rik"	98.714516	97.33492
"D930030I03Rik"	0.5669956	64.83593
"D930032P07Rik"	3.5537164	0.34237728
"D930048G16Rik"	4.5730457	1.1517541
"D930048N14Rik"	12.762105	1.4412155
"D930049A15Rik"	0.6823211	4.050308
"D9Ertd402e"	84.07355	13.799723
"Daam1"	89.17744	0.65597665
"Daam2"	5.006335	0.8465609
"Dab1"	63.164284	1.3548042
"Dab2"	33.90113	6.8
"Dab2ip"	32.999268	3.3513708
"Dach1"	6.864934	0.37105754
"Dach2"	28.595583	0.48913044
"Dact1"	6.800615	1.4033566
"Dact2"	4.236525	1.1521587
"Dact3"	43.8295	2.267925
"Dad1"	61.86477	6.8105965
"Daf2"	85.54407	2.820911
"Dag1"	78.84999	0.64125043
"Dagla"	4.0384965	1.588795
"Daglb"	81.9517	0.6357254
"Dak"	72.04823	1.0639715
"Dalrd3"	32.987392	2.9734936
"Dand5"	42.417706	0.84839535
"Dao"	91.566345	98.70323
"Dap"	3.6780703	0.25845864
"Dap3"	58.606453	28.87931
"Dapk1"	42.873924	1.5886422
"Dapk2"	41.565804	1.548859
"Dapk3"	65.011635	31.358673
"Dapl1"	2.5957255	0.7048872
"Dapp1"	8.143346	1.2458942
"Darc"	3.778183	3.0744948
"Dars"	71.380226	0.7290765
"Dars2"	84.51762	1.2349432
"Daxx"	62.67483	0.7233813
"Dazap1"	66.53819	11.428936
"Dazap2"	25.421783	0.8753502
"Dazl"	27.189598	2.4411068
"Dbc1"	12.430448	1.8685483
"Dbf4"	69.68115	2.8446095
"Dbh"	95.761795	89.21425
"Dbi"	77.88157	0.2722786
"Dbil5"	22.273016	4.0168414
"Dbn1"	36.556065	7.1336617
"Dbndd1"	63.23869	0.47408345
"Dbndd2"	68.480484	2.165592
"Dbnl"	77.61609	3.641882
"Dbp"	7.474903	2.6934078
"Dbpht2"	16.589848	4.7879744
"Dbr1"	56.19447	0.94123906
"Dbt"	48.853718	1.9346765
"Dbx1"	0.9698968	1.014151
"Dbx2"	3.583389	7.7134933
"Dcaf10"	64.79613	1.3161138
"Dcaf11"	50.342182	1.5210375
"Dcaf12"	64.08589	5.518176
"Dcaf12l1"	6.698823	1.0204083
"Dcaf12l2"	2.8142612	7.2065163
"Dcaf13"	83.7859	6.160017
"Dcaf15"	74.94486	0.5787037
"Dcaf17"	75.37747	33.868908
"Dcaf4"	81.87606	0.54575163
"Dcaf5"	87.98587	68.40947
"Dcaf6"	74.676384	0.42568547
"Dcaf7"	77.34123	1.1414142
"Dcaf8"	78.57305	1.6486664
"Dcakd"	72.68292	1.1538463
"Dcbld1"	77.36042	1.0331734
"Dcbld2"	81.00897	1.995116
"Dcc"	37.622215	1.0265701
"Dcdc2a"	17.754734	1.2090292
"Dcdc2b"	78.857414	95.80179
"Dcdc2c"	34.949284	17.431911
"Dcdc5"	14.619615	10.144564
"Dchs1"	2.05116	1.3032422
"Dck"	79.31878	9.003674
"Dclk1"	9.883351	1.1371714
"Dclk2"	79.43746	0.7345814
"Dclk3"	25.342804	1.2689395
"Dclre1a"	72.52146	1.7418278
"Dclre1b"	35.108307	1.1028806
"Dclre1c"	89.15012	0.36290324
"Dcn"	20.245945	2.8311968
"Dcp1a"	84.72524	0.0728863
"Dcp1b"	17.26234	0.3960396
"Dcp2"	82.45565	0.6998409
"Dcpp1"	7.2427034	12.12963
"Dcpp2"	15.079064	12.12963
"Dcpp3"	97.47589	95.51471
"Dcps"	76.6638	2.0671835
"Dcst1"	4.324384	1.4985671
"Dct"	5.842005	1.6517857
"Dctd"	71.398796	1.6096866
"Dctn1"	86.79269	1.3518153
"Dctn2"	75.60241	0.3841608
"Dctn3"	68.72593	28.831482
"Dctn4"	86.74287	8.350098
"Dctn5"	76.66517	1.1522887
"Dctn6"	78.065605	0
"Dctpp1"	52.73411	1.2178388
"Dcun1d1"	43.09492	90.737854
"Dcun1d2"	76.30761	3.1453822
"Dcun1d3"	72.77611	29.023535
"Dcun1d4"	71.4181	0.8487655
"Dcun1d5"	50.77423	3.734062
"Dcx"	8.8645115	1.3580247
"Dcxr"	12.231209	1.4742525
"Dda1"	66.36773	4.2893777
"Ddah1"	3.0771763	0.29661697
"Ddah2"	1.4127982	0.49342105
"Ddb1"	68.929504	2.3843157
"Ddb2"	58.40736	0.37262875
"Ddc"	2.7269197	4.9162946
"Ddhd1"	78.38512	0.49292538
"Ddhd2"	63.686203	1.3506325
"Ddi1"	3.461519	1.1961722
"Ddi2"	73.81019	1.5056747
"Ddit3"	63.46037	0.977632
"Ddit4"	2.1095972	1.2537847
"Ddit4l"	5.8634734	4.5039682
"Ddn"	0.91552484	7.9844894
"Ddo"	3.539051	4.1035357
"Ddost"	62.811314	0.8403106
"Ddr1"	81.51345	1.0154061
"Ddr2"	85.61215	1.5925926
"Ddrgk1"	74.21534	2.57423
"Ddt"	35.917824	19.49783
"Ddx1"	77.96308	1.0570396
"Ddx10"	81.49085	3.7917464
"Ddx11"	76.62309	0.38651824
"Ddx17"	58.75565	1.9636254
"Ddx18"	74.104996	9.657812
"Ddx19a"	68.76514	1.5184238
"Ddx19b"	60.116108	1.1053675
"Ddx20"	51.63197	0.80283445
"Ddx21"	85.46011	1.8614742
"Ddx23"	85.66635	1.3886414
"Ddx24"	81.76443	3.7611756
"Ddx25"	78.41224	1.2525746
